calories,protein,carbohydrate,fiber,total_fat,sugars,vitamin_d,vitamin_b12,Cluster,Cluster_Label,Diet_Recommendation
-0.031108653794674777,0.7943382582675307,-0.804039904248271,-0.47788765135673994,0.3441250074076283,-0.49250904080303715,-0.07732980927607494,0.1353767749921013,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.1514028170115975,0.7003211870611805,-0.7879018269139662,-0.47788765135673994,0.5337901830629809,-0.49250904080303715,-0.05306520043182565,0.12367173700513434,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.43734386300863565,-0.833391641204022,0.17818216623509725,0.1311631052557579,-0.4271800402574723,-0.4742849557175828,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.25483239220236337,0.08968505791286768,-0.023177025958842006,-0.1967873021509717,-0.332347452429796,-0.24393252023743903,-0.11777082401649043,-0.14554413669510505,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.5727555994132892,0.7867409191801487,-0.8113753939456821,-0.47788765135673994,-0.35131396999533127,-0.49250904080303715,-0.11777082401649043,0.4701408614193554,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.5550931990126823,-0.27118854873776815,0.06008078210677595,1.0213142110740239,-0.62316738843467,-0.16739136287853051,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.9260036074254291,-0.8951200212889993,-0.5568339014455113,-0.47788765135673994,-0.4271800402574723,0.010475707555504548,0.2704629174914982,-0.2181153722143,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
3.872281834739471,-1.0774561593861627,-0.8113753939456821,-0.47788765135673994,5.654749925757502,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
0.2868145534162511,-0.08030540416730021,1.1472003552631251,0.06088801795431578,-0.5662678357380643,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
0.2927020202164534,0.6101027853985217,-0.8113753939456821,-0.47788765135673994,0.7234553587183336,-0.49250904080303715,-0.11777082401649043,0.041736471096365815,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.6139678670147055,0.9529327117166257,-0.8113753939456821,-0.47788765135673994,-0.45246873034485263,-0.49250904080303715,-0.11777082401649043,0.011303372330251827,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.3044769538168581,0.6433411439058172,-0.8069741001272354,-0.47788765135673994,0.7234553587183336,-0.49250904080303715,-0.11777082401649043,0.11430770661556079,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.5786430662134916,-0.41553799139802255,-0.2127994346369231,-0.173362273050491,-0.4208578677356272,-0.14114868035547615,-0.10159441812032423,-0.20406932662993965,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
0.8932236338370912,-0.5019577235169906,2.374061007155159,-0.14993724395001035,-0.5978786983472897,0.2619680817347753,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
